2016-02-22,126.99
2016-02-23,127.12
2016-02-24,127.06
2016-02-25,126.86
2016-02-26,126.6
2016-02-27,127.59
2016-02-28,129.5
2016-02-29,128.44
2016-03-01,128.97
2016-03-02,129.37
2016-03-03,129.76
2016-03-04,129.56
2016-03-05,130.36
2016-03-06,130.36
2016-03-07,130.69
2016-03-08,129.96
2016-03-09,130.16
2016-03-10,130.22
2016-03-11,130.22
2016-03-12,130.55
2016-03-13,130.95
2016-03-14,131.41
2016-03-15,130.75
2016-03-16,131.35
2016-03-17,130.95
2016-03-18,130.03
2016-03-19,131.81
2016-03-20,131.61
2016-03-21,130.75
2016-03-22,130.36
2016-03-23,130.49
2016-03-24,129.7
2016-03-25,129.7
2016-03-26,129.5
2016-03-27,128.51
2016-03-28,128.11
2016-03-29,128.51
2016-03-30,128.64
2016-03-31,128.38
2016-04-01,127.26
2016-04-02,127.32
2016-04-03,128.05
2016-04-04,127.52
2016-04-05,127.39
2016-04-06,127.72
2016-04-07,127.12
2016-04-08,126.73
2016-04-09,125.8
2016-04-10,124.35
2016-04-11,125.01
2016-04-12,125.54
2016-04-13,126.07
2016-04-14,125.87
2016-04-15,124.95
2016-04-16,124.55
2016-04-17,125.87
2016-04-18,126.86
2016-04-19,126.46
2016-04-20,126.46
2016-04-21,125.61
2016-04-22,125.08
2016-04-23,125.08
2016-04-24,124.15
2016-04-25,122.57
2016-04-26,122.9
2016-04-27,121.19
2016-04-28,119.93
2016-04-29,118.61
2016-04-30,119.54
2016-05-01,119.21
2016-05-02,119.54
2016-05-03,119.54
2016-05-04,120.59
2016-05-05,120.59
2016-05-06,120.26
2016-05-07,119.73
2016-05-08,119.07
2016-05-09,118.68
2016-05-10,118.28
2016-05-11,117.62
2016-05-12,116.63
2016-05-13,117.56
2016-05-14,120.59
2016-05-15,120.99
2016-05-16,120.99
2016-05-17,120.59
2016-05-18,119.27
2016-05-19,119.34
2016-05-20,119.47
2016-05-21,122.04
2016-05-22,122.31
2016-05-23,132.46
2016-05-24,131.69
2016-05-25,131.69
2016-05-26,132.38
2016-05-27,132.12
2016-05-28,131.77
2016-05-29,131.35
2016-05-30,131.69
2016-05-31,131.69
2016-06-01,132.46
2016-06-02,131.17
2016-06-03,129.54
2016-06-04,128.43
2016-06-05,127.74
2016-06-06,127.49
2016-06-07,127.92
2016-06-08,126.97
2016-06-09,127.4
2016-06-10,129.37
2016-06-11,129.97
2016-06-12,129.97
2016-06-13,130.49
2016-06-14,131.26
2016-06-15,131
2016-06-16,130.06
2016-06-17,129.29
2016-06-18,129.2
2016-06-19,129.8
2016-06-20,130.15
2016-06-21,129.63
